order_date,country,sales
2015-03-01,ISLANDIA,116
2015-03-02,COMBIA,53
2015-03-02,ANNEXIA,14
2015-03-02,MONDOR,58
2015-03-02,DELTORA,64
2016-11-10,TAILAND,1197
2016-11-10,IRAMBIA,148
2016-11-10,SODOR,112
2016-11-10,ISLANDIA,396
2016-11-10,SUYA,145
2016-11-10,MALADIA,86
2015-03-02,BOMBIA,23
2015-03-03,PALOMBIA,65
2015-03-03,SPOTLAND,47
2016-11-10,TOELAND,75
2015-03-03,NADIA,38
2015-03-03,NUMBANI,33
2015-03-04,SPOTLAND,30
2015-03-04,NEONIA,8
2015-03-04,NUMBANI,20
2015-03-05,TAILAND,91
2015-03-05,ISLANDIA,79
2015-03-05,IRAMBIA,35
2015-03-05,TOELAND,4
2015-03-05,TASIA,29
2015-03-05,SAINT REPUBLIC,39
2015-03-05,SPOTLAND,24
2015-03-05,SUYA,32
2015-03-05,SODOR,26
2016-11-11,FAKEISTAN,5613
2015-03-05,SWINA,25
2015-03-06,SAINT REPUBLIC,47
2015-03-06,MALAGUAY,30
2015-03-06,TASIA,28
2015-03-06,PANADA,28
2015-03-06,NADIA,27
2015-03-06,SODOR,27
2015-03-06,SWINA,31
2015-03-06,SPOTLAND,19
2015-03-07,ANNESIA,152
2015-03-07,PANADA,29
2015-03-07,PALOMBIA,44
2015-03-07,NADIA,33
2015-03-07,COMBIA,37
2015-03-07,MANIA,37
2015-03-08,PANADA,39
2015-03-08,ANNESIA,209
2015-03-08,MANIA,48
2015-03-08,PALOMBIA,57
2015-03-08,NEONIA,12
2015-03-09,PALOMBIA,69
2015-03-09,SPOTLAND,64
2015-03-09,MALAGUAY,49
2015-03-09,NUMBANI,29
2016-11-12,PANADA,100
2016-11-12,NUMBANI,91
2016-11-12,PALOMBIA,342
2015-03-10,MALAGUAY,41
2015-03-10,PALOMBIA,77
2015-03-10,MANIA,51
2015-03-10,SWINA,46
2016-11-12,NEONIA,107
2015-03-10,NEONIA,16
2015-03-11,NUMBANI,14
2015-03-11,SODOR,22
2015-03-11,SUYA,35
2015-03-11,MALERIA,14
2015-03-11,SPOTLAND,41
2015-03-11,IRAMBIA,39
2015-03-11,TASIA,29
2015-03-12,TAILAND,164
2015-03-12,TASIA,30
2015-03-12,MALERIA,11
2015-03-12,SAINT REPUBLIC,51
2016-11-12,MALERIA,45
2015-03-12,SODOR,29
2015-03-12,TOELAND,8
2015-03-13,NEVORUSS,137
2015-03-13,COSIA,26
2015-03-13,CATAN,17
2015-03-13,DELTORA,46
2015-03-13,MONDOR,34
2015-03-13,ANNEXIA,9
2015-03-14,FAKEISTAN,2060
2015-03-13,FINESIA,7
2015-03-14,SUYA,55
2015-03-14,IRAMBIA,50
2015-03-14,TAILAND,163
2015-03-14,MALADIA,46
2015-03-14,SODOR,34
2016-11-13,SWINA,217
2016-11-13,SODOR,177
2016-11-13,SPOTLAND,371
2016-11-13,TOELAND,115
2016-11-13,SUYA,244
2016-11-13,SAINT REPUBLIC,165
2016-11-13,NUMBANI,111
2015-03-15,SAINT REPUBLIC,65
2015-03-15,PALOMBIA,76
2015-03-15,MALERIA,25
2015-03-15,ISLANDIA,118
2015-03-15,MALAGUAY,43
2015-03-15,SUYA,79
2016-11-13,MALADIA,151
2016-11-13,TASIA,126
2016-11-13,MALERIA,72
2015-03-15,TASIA,46
2015-03-15,NADIA,47
2015-03-16,PANADA,59
2015-03-16,MONDOR,50
2015-03-16,ANNESIA,317
2015-03-16,MANIA,74
2015-03-16,NEONIA,13
2015-03-17,TAILAND,221
2015-03-17,ANANA,312
2015-03-17,IRAMBIA,57
2015-03-17,SODOR,34
2015-03-18,NEVORUSS,127
2015-03-18,IRAMBIA,38
2015-03-19,FAKEISTAN,1859
2015-03-18,ANNEXIA,8
2016-11-14,SODOR,185
2016-11-14,SAINT REPUBLIC,166
2016-11-14,MALADIA,141
2015-03-19,ANANA,225
2015-03-19,NEVORUSS,138
2015-03-19,CATAN,18
2015-03-19,IRAMBIA,43
2015-03-20,NADIA,29
2015-03-20,NUMBANI,16
2015-03-20,SAINT REPUBLIC,47
2015-03-20,SPOTLAND,52
2015-03-20,TASIA,30
2015-03-20,MALERIA,16
2015-03-21,MALAGUAY,43
2015-03-21,NEONIA,12
2015-03-21,PANADA,37
2015-03-21,NADIA,32
2015-03-21,PALOMBIA,50
2015-03-22,SWINA,47
2015-03-22,NADIA,38
2015-03-22,NUMBANI,22
2015-03-22,MALAGUAY,56
2015-03-22,PANADA,50
2015-03-23,PALOMBIA,84
2015-03-23,SWINA,49
2015-03-23,MALAGUAY,60
2015-03-23,SPOTLAND,80
2015-03-23,NUMBANI,32
2016-11-15,MALAGUAY,240
2016-11-15,SUYA,184
2016-11-15,SPOTLAND,271
2016-11-15,NADIA,163
2016-11-15,NUMBANI,91
2015-03-24,ISLANDIA,146
2015-03-24,SWINA,49
2015-03-24,NUMBANI,26
2015-03-24,SODOR,30
2015-03-24,SAINT REPUBLIC,65
2015-03-24,SPOTLAND,67
2015-03-24,TASIA,46
2015-03-24,SUYA,68
2015-03-24,TAILAND,242
2015-03-24,IRAMBIA,56
2016-11-15,MALERIA,59
2015-03-25,ANNESIA,191
2015-03-25,NUMBANI,19
2015-03-27,FAKEISTAN,2065
2013-11-02,PALOMBIA,6
2015-03-26,TOELAND,9
2015-03-26,ISLANDIA,99
2015-03-26,TAILAND,208
2015-03-26,IRAMBIA,46
2015-03-26,MALADIA,36
2015-03-26,SUYA,53
2013-11-20,NEVORUSS,6
2013-11-21,NUMBANI,3
2013-12-04,ANNEXIA,3
2015-03-26,MALERIA,18
2015-03-27,MALADIA,37
2015-03-27,TAILAND,189
2015-03-27,IRAMBIA,42
2015-03-28,MALADIA,52
2015-03-28,SAINT REPUBLIC,60
2015-03-28,ANANA,251
2015-03-28,ISLANDIA,102
2015-03-28,TAILAND,221
2015-03-28,TASIA,36
2015-03-28,MALERIA,22
2016-11-16,NEVORUSS,625
2016-11-16,TAILAND,1320
2016-11-16,DELTORA,200
2016-11-16,ANNEXIA,38
2013-12-26,ANNEXIA,2
2013-12-29,ANNEXIA,3
2014-01-01,ANNEXIA,3
2016-11-16,FINESIA,49
2015-03-29,SAINT REPUBLIC,68
2015-03-29,SWINA,49
2015-03-29,MALAGUAY,63
2015-03-29,NADIA,50
2014-01-15,NUMBANI,2
2014-01-16,NUMBANI,2
2015-03-29,NUMBANI,29
2015-03-30,MONICA,24
2015-03-30,MONDOR,54
2015-03-30,PANADA,57
2015-03-30,NEONIA,9
2015-03-30,MANIA,67
2015-03-31,COMBIA,58
2015-03-31,DELTORA,59
2015-03-31,MONDOR,59
2015-03-31,COSIA,34
2015-03-31,MONICA,22
2015-04-01,MALAGUAY,37
2015-04-01,SODOR,21
2015-04-01,NUMBANI,21
2015-04-01,NADIA,20
2015-04-02,BOMBIA,37
2015-04-02,DELTORA,39
2015-04-02,MONICA,19
2015-04-02,CATAN,17
2015-04-02,COSIA,24
2015-04-02,COMBIA,42
2016-11-17,NUMBANI,66
2014-09-18,ANNEXIA,2
2014-09-27,NEONIA,4
2014-10-01,ANNEXIA,3
2014-10-23,CATAN,2
2014-12-19,SODOR,13
2014-12-21,ANNEXIA,7
2015-02-14,FINESIA,3
2015-02-19,NEONIA,6
2015-04-11,ANNEXIA,9
2015-04-28,ANNESIA,321
2015-04-28,BOMBIA,58
2015-04-28,PANADA,59
2015-04-28,COMBIA,47
2015-04-28,ANNEXIA,17
2015-04-28,MONDOR,64
2015-04-28,MONICA,22
2015-04-29,NUMBANI,15
2015-04-29,PALOMBIA,70
2015-04-29,SWINA,45
2015-04-29,TASIA,34
2015-04-29,SPOTLAND,68
2015-04-30,CATAN,22
2015-04-30,NEVORUSS,180
2015-05-01,MANIA,60
2015-05-01,SWINA,52
2015-05-01,NUMBANI,23
2015-05-01,PANADA,50
2015-05-02,ANNESIA,264
2015-05-02,MALAGUAY,57
2015-05-02,PANADA,55
2015-05-02,PALOMBIA,77
2015-05-03,SUYA,80
2015-05-03,SWINA,46
2015-05-03,MALAGUAY,66
2015-05-03,SPOTLAND,76
2015-05-03,MALERIA,29
2015-05-03,NUMBANI,31
2015-05-05,FAKEISTAN,3391
2015-05-05,NEVORUSS,255
2015-05-05,IRAMBIA,79
2015-05-06,ANNESIA,287
2015-05-06,MANIA,70
2015-05-06,PANADA,66
2015-02-23,TOELAND,7
2013-11-11,NUMBANI,5
2013-12-18,ANNEXIA,2
2014-02-26,ANNEXIA,0
2014-03-10,NUMBANI,1
2015-03-19,FINESIA,5
2014-07-30,PALOMBIA,3
2014-10-01,CATAN,4
2014-08-30,NEONIA,2
2014-10-31,TASIA,7
2015-05-06,COMBIA,59
2015-05-06,NADIA,44
2015-05-06,NEONIA,17
2015-05-07,ANNESIA,220
2015-05-07,MONDOR,50
2015-05-07,DELTORA,51
2015-05-07,BOMBIA,47
2015-05-07,MANIA,65
2015-05-08,NEONIA,12
2015-05-08,MONICA,17
2015-05-08,COSIA,40
2015-05-09,NUMBANI,26
2015-05-09,TOELAND,17
2015-05-10,CATAN,36
2015-05-10,NEVORUSS,257
2015-05-10,DELTORA,77
2015-05-10,ANNEXIA,18
2015-05-11,ANNESIA,342
2015-05-11,PANADA,68
2015-05-11,NEONIA,17
2015-05-12,NUMBANI,29
2015-05-12,SUYA,76
2015-05-12,MALERIA,40
2015-05-12,NEONIA,17
2015-05-13,ANANA,305
2015-05-13,MONDOR,51
2015-05-13,CATAN,21
2015-05-13,ANNEXIA,15
2015-05-13,DELTORA,57
2015-05-13,FINESIA,7
2015-05-13,COSIA,36
2015-05-14,MALAGUAY,59
2015-05-14,NEONIA,12
2015-05-15,FAKEISTAN,1923
2015-05-15,BOMBIA,43
2015-05-15,DELTORA,49
2015-05-15,COMBIA,45
2015-05-15,COSIA,40
2015-05-16,SODOR,30
2015-05-16,SAINT REPUBLIC,72
2015-05-16,IRAMBIA,59
2015-05-16,TAILAND,252
2015-05-16,SWINA,51
2015-05-16,PALOMBIA,84
2015-05-16,NADIA,31
2015-05-16,ISLANDIA,108
2015-05-16,TASIA,43
2015-05-16,MALAGUAY,56
2015-05-17,NUMBANI,25
2015-05-17,SPOTLAND,92
2015-05-17,MANIA,93
2015-05-17,NEONIA,13
2015-05-17,NADIA,38
2015-05-18,SAINT REPUBLIC,87
2015-05-18,SWINA,57
2015-05-18,MALERIA,35
2015-05-18,MALADIA,54
2015-05-19,COMBIA,60
2015-05-19,ANNESIA,374
2015-05-19,DELTORA,88
2015-05-19,COSIA,46
2015-05-19,MANIA,101
2015-05-19,BOMBIA,55
2015-05-19,MONDOR,72
2015-05-20,NUMBANI,14
2015-05-20,SPOTLAND,57
2015-05-21,PALOMBIA,74
2015-05-21,SAINT REPUBLIC,64
2015-05-21,NUMBANI,16
2015-05-21,SPOTLAND,52
2015-05-21,TASIA,35
2015-05-22,MONDOR,63
2015-05-22,DELTORA,60
2015-05-22,BOMBIA,39
2015-05-22,PANADA,54
2015-05-23,SWINA,42
2015-05-23,PALOMBIA,87
2015-05-23,SAINT REPUBLIC,71
2015-05-23,MALAGUAY,66
2015-05-24,TASIA,53
2015-05-24,SUYA,88
2015-05-24,SODOR,35
2015-05-24,ISLANDIA,141
2015-05-24,FINESIA,14
2015-05-25,ISLANDIA,165
2015-05-25,SWINA,61
2015-05-25,MALADIA,56
2015-05-25,SPOTLAND,82
2015-05-25,SAINT REPUBLIC,93
2015-05-25,SUYA,82
2015-05-25,TAILAND,349
2015-05-25,MALERIA,39
2015-05-25,TASIA,48
2015-05-25,TOELAND,24
2015-05-26,ISLANDIA,168
2015-05-26,NEVORUSS,238
2015-05-26,FINESIA,14
2015-05-26,CATAN,32
2015-05-26,COSIA,49
2015-05-27,COSIA,51
2015-05-27,DELTORA,88
2015-05-27,COMBIA,58
2015-05-27,MONICA,21
2015-05-27,PANADA,83
2015-05-28,SPOTLAND,57
2015-05-28,PALOMBIA,91
2015-05-28,MALAGUAY,46
2015-05-28,MALERIA,29
2015-05-28,SWINA,42
2015-05-28,SUYA,65
2015-05-29,NEVORUSS,192
2015-05-29,COMBIA,48
2015-05-29,MONDOR,64
2015-05-29,ANNEXIA,14
2015-05-29,BOMBIA,31
2015-05-30,PALOMBIA,100
2015-05-30,NEONIA,13
2015-05-30,NUMBANI,24
2015-05-30,MALAGUAY,43
2015-05-30,NADIA,27
2015-05-31,ISLANDIA,161
2015-05-31,SWINA,54
2015-05-31,SPOTLAND,77
2015-05-31,SUYA,119
2015-05-31,MALAGUAY,58
2015-05-31,PALOMBIA,103
2015-05-31,NADIA,35
2015-05-31,MALERIA,43
2015-06-01,COSIA,47
2015-06-01,DELTORA,89
2015-06-01,MONDOR,74
2015-06-02,ANANA,419
2015-06-02,IRAMBIA,87
2015-06-02,SODOR,26
2015-06-02,TOELAND,20
2015-06-03,NUMBANI,23
2015-06-03,NADIA,20
2015-06-03,MALAGUAY,35
2015-06-03,SWINA,40
2015-06-04,BOMBIA,34
2015-06-04,DELTORA,54
2015-06-04,MONICA,24
2015-06-04,MONDOR,49
2015-06-05,CATAN,25
2015-06-05,BOMBIA,35
2015-06-05,NEVORUSS,160
2015-06-05,FINESIA,10
2015-06-06,SAINT REPUBLIC,59
2015-06-06,SWINA,43
2015-06-06,PALOMBIA,83
2015-06-06,MALAGUAY,45
2015-06-06,TASIA,39
2015-06-06,SODOR,24
2015-06-07,CATAN,30
2015-06-07,NEVORUSS,227
2015-06-07,ANNEXIA,22
2015-06-08,FAKEISTAN,2941
2015-06-08,ISLANDIA,145
2015-06-08,MALADIA,44
2015-06-08,TASIA,52
2015-06-08,SODOR,30
2015-06-09,DELTORA,84
2015-06-09,COMBIA,57
2015-06-09,MALADIA,40
2015-06-09,MONDOR,57
2015-06-09,CATAN,27
2015-06-09,ANNEXIA,20
2015-06-10,MALAGUAY,47
2015-06-10,NEONIA,13
2015-06-10,PALOMBIA,71
2015-06-10,NADIA,26
2015-06-10,SPOTLAND,70
2015-06-10,SAINT REPUBLIC,56
2015-06-11,ANNESIA,292
2015-06-11,PALOMBIA,90
2015-06-11,MALAGUAY,50
2015-06-11,MONDOR,48
2015-06-11,NEONIA,8
2015-06-11,PANADA,33
2015-06-11,NADIA,27
2015-06-12,ANANA,231
2015-06-12,TOELAND,14
2015-06-12,DELTORA,62
2015-06-12,MALADIA,33
2015-06-12,MONDOR,53
2015-06-13,PALOMBIA,86
2015-06-13,ISLANDIA,112
2015-06-13,SPOTLAND,59
2015-06-13,NADIA,24
2015-06-13,NEONIA,8
2015-06-13,MALAGUAY,44
2015-06-14,MONICA,33
2015-06-14,PANADA,43
2015-06-14,MANIA,82
2015-06-14,COSIA,42
2015-06-15,SUYA,90
2015-06-15,PALOMBIA,98
2015-06-15,SPOTLAND,78
2015-06-15,NADIA,31
2015-06-15,SWINA,56
2015-06-15,MALAGUAY,55
2015-06-15,NUMBANI,35
2015-06-16,PALOMBIA,116
2015-06-16,ANNESIA,407
2015-06-16,MANIA,91
2015-06-17,NEVORUSS,124
2015-06-17,MONICA,23
2015-06-17,CATAN,14
2015-06-17,ANNEXIA,15
2015-06-18,COMBIA,51
2015-06-18,PANADA,33
2015-06-18,CATAN,25
2015-06-18,MONICA,21
2015-06-18,COSIA,31
2015-06-19,BOMBIA,29
2015-06-19,MONICA,19
2015-06-19,NEVORUSS,138
2015-06-19,CATAN,19
2015-06-19,MANIA,57
2015-06-20,PALOMBIA,89
2015-06-20,TASIA,40
2015-06-20,SPOTLAND,62
2015-06-20,NUMBANI,24
2015-06-21,ANANA,332
2015-06-21,ISLANDIA,137
2015-06-21,CATAN,28
2015-06-21,FINESIA,15
2015-06-21,MONICA,26
2015-06-21,COSIA,46
2015-06-22,PANADA,53
2015-06-22,PALOMBIA,121
2015-06-22,MALAGUAY,61
2015-06-22,NEONIA,12
2015-06-23,PALOMBIA,131
2015-06-23,SPOTLAND,95
2015-06-23,SWINA,58
2015-06-23,NUMBANI,32
2015-06-24,MONICA,20
2015-06-24,DELTORA,67
2015-06-24,COSIA,26
2015-06-24,BOMBIA,39
2015-06-25,PANADA,41
2015-06-26,COMBIA,48
2015-06-26,ANANA,231
2015-06-26,CATAN,26
2015-06-27,NUMBANI,26
2015-06-27,SPOTLAND,66
2015-06-27,SWINA,51
2015-06-27,TASIA,34
2015-06-28,NUMBANI,39
2015-06-28,SPOTLAND,97
2015-06-28,PALOMBIA,132
2015-06-28,SWINA,57
2015-06-28,MALAGUAY,64
2015-06-28,SAINT REPUBLIC,79
2015-06-28,MANIA,85
2015-06-28,TASIA,41
2015-06-28,NEONIA,8
2015-06-29,NEVORUSS,197
2015-06-29,DELTORA,93
2015-06-29,PANADA,50
2015-06-29,COSIA,43
2015-06-29,COMBIA,75
2015-06-29,BOMBIA,50
2015-06-30,TAILAND,313
2015-06-30,ANANA,392
2015-06-30,NEVORUSS,217
2015-06-30,IRAMBIA,90
2015-06-30,SODOR,37
2015-07-02,FAKEISTAN,2289
2015-07-01,PALOMBIA,104
2015-07-01,SPOTLAND,63
2015-07-01,MALAGUAY,38
2015-07-01,SWINA,39
2015-07-01,NUMBANI,23
2015-07-02,ANANA,239
2015-07-02,DELTORA,55
2015-07-02,BOMBIA,38
2015-07-02,COSIA,30
2015-07-03,ANNESIA,283
2015-07-03,MONDOR,30
2015-07-03,COMBIA,39
2015-07-03,CATAN,22
2015-07-03,COSIA,28
2015-07-04,FAKEISTAN,2438
2015-07-03,BOMBIA,36
2016-12-01,MALERIA,49
2015-07-04,ANNEXIA,17
2015-07-04,ANANA,253
2015-07-04,CATAN,25
2015-07-04,FINESIA,11
2015-07-05,COMBIA,65
2015-07-05,NEVORUSS,178
2015-07-05,CATAN,34
2015-07-05,BOMBIA,50
2015-07-05,MONICA,31
2015-07-06,PALOMBIA,133
2015-07-06,ISLANDIA,151
2015-07-06,IRAMBIA,84
2015-07-06,SPOTLAND,81
2015-07-06,MALAGUAY,60
2015-07-06,SUYA,103
2015-07-06,SWINA,60
2015-07-06,NUMBANI,32
2016-12-02,CATAN,281
2016-12-02,FINESIA,52
2016-12-02,COSIA,124
2016-12-02,NEVORUSS,767
2015-07-07,PANADA,48
2015-07-07,MANIA,91
2015-07-07,MONICA,30
2015-07-07,COSIA,42
2015-07-07,MONDOR,42
2015-07-08,SPOTLAND,63
2015-07-08,IRAMBIA,59
2015-07-08,MALAGUAY,47
2015-07-08,SWINA,39
2015-07-08,TASIA,24
2016-11-17,SWINA,158
2016-11-17,IRAMBIA,164
2016-11-17,SPOTLAND,256
2016-11-17,TASIA,100
2014-02-18,ANNEXIA,3
2014-02-19,ISLANDIA,2
2015-04-03,MALERIA,18
2015-04-03,PANADA,42
2015-04-03,MALAGUAY,42
2016-11-18,ANANA,1026
2016-11-18,SODOR,147
2016-11-18,TASIA,120
2014-03-26,ANNEXIA,1
2015-04-04,ANANA,301
2015-04-04,CATAN,23
2015-04-05,ISLANDIA,143
2015-04-05,TAILAND,270
2015-04-05,TASIA,41
2015-04-05,SODOR,29
2015-04-05,IRAMBIA,56
2015-04-06,ANANA,405
2015-04-06,NEVORUSS,195
2015-04-06,DELTORA,64
2015-04-06,IRAMBIA,56
2014-04-06,ANNEXIA,1
2014-04-12,NUMBANI,2
2016-11-18,FINESIA,59
2015-04-06,ANNEXIA,13
2015-04-06,FINESIA,7
2014-05-12,DELTORA,13
2014-05-14,ANNESIA,5
2016-11-19,CATAN,317
2016-11-19,MONDOR,348
2016-11-19,DELTORA,253
2016-11-19,COSIA,127
2014-05-16,DELTORA,10
2015-04-07,PANADA,49
2015-04-07,MONDOR,57
2015-04-07,ANNESIA,301
2015-04-07,COMBIA,49
2015-04-07,MANIA,70
2015-04-08,NEVORUSS,135
2015-04-08,CATAN,18
2015-04-08,TOELAND,11
2015-04-09,NEVORUSS,129
2015-04-09,DELTORA,38
2015-04-09,COMBIA,33
2015-04-09,BOMBIA,32
2015-04-09,COSIA,32
2015-04-09,FINESIA,6
2014-05-28,PALOMBIA,7
2014-05-31,DELTORA,8
2016-11-19,MONICA,103
2015-04-10,SPOTLAND,56
2015-04-10,MALERIA,19
2015-04-10,ISLANDIA,101
2015-04-10,SUYA,53
2015-04-10,TAILAND,190
2015-04-10,MALADIA,38
2015-04-10,TASIA,30
2015-04-10,SODOR,26
2014-06-07,ANNESIA,8
2014-06-19,PALOMBIA,4
2015-04-11,ANANA,258
2015-04-11,SUYA,59
2015-04-11,IRAMBIA,45
2015-04-11,TOELAND,15
2014-12-04,MONICA,9
2014-12-04,COSIA,6
2014-12-10,MONICA,9
2014-12-16,MONICA,12
2014-12-18,ANNEXIA,4
2014-12-19,SPOTLAND,12
2014-12-20,FINESIA,2
2014-12-23,SWINA,11
2014-12-27,SWINA,13
2015-01-01,NEONIA,10
2015-01-02,ANNEXIA,5
2015-01-02,CATAN,7
2015-01-04,DELTORA,26
2015-01-06,SPOTLAND,11
2015-01-08,PALOMBIA,21
2015-01-09,NUMBANI,10
2015-01-14,MALERIA,6
2015-01-15,NADIA,13
2015-01-17,SODOR,15
2015-01-18,ANNEXIA,9
2015-01-22,MALERIA,8
2015-01-24,FINESIA,3
2015-01-26,MALERIA,12
2015-01-27,BOMBIA,16
2015-01-29,MANIA,3
2015-01-29,PANADA,9
2015-01-31,MALERIA,9
2015-01-31,NEONIA,12
2015-02-04,PANADA,10
2015-02-05,MALADIA,23
2015-02-15,MANIA,14
2015-02-16,NEONIA,12
2015-02-18,IRAMBIA,10
2013-11-29,NEONIA,2
2013-12-13,NUMBANI,1
2013-12-20,PALOMBIA,6
2013-12-27,NUMBANI,4
2014-02-03,ANNEXIA,6
2014-02-24,ISLANDIA,6
2014-03-08,ISLANDIA,4
2014-03-12,NUMBANI,2
2014-03-24,ANNEXIA,3
2014-04-04,NUMBANI,1
2014-04-24,ISLANDIA,7
2014-05-28,NUMBANI,4
2014-07-09,DELTORA,6
2014-07-12,ANNEXIA,3
2014-07-21,ANNEXIA,5
2014-07-22,ANNEXIA,6
2014-08-03,ANNEXIA,5
2014-08-08,DELTORA,6
2014-08-15,PALOMBIA,3
2015-04-12,ANNESIA,287
2015-04-12,BOMBIA,53
2015-04-12,COSIA,50
2015-04-12,COMBIA,58
2015-04-12,MONDOR,62
2015-04-12,CATAN,28
2015-04-13,SPOTLAND,82
2015-04-13,NUMBANI,28
2015-04-13,SUYA,88
2015-04-13,MALAGUAY,57
2015-04-13,PALOMBIA,78
2015-04-13,NADIA,40
2015-04-13,IRAMBIA,62
2015-04-13,SWINA,46
2014-07-04,PALOMBIA,5
2016-11-20,SUYA,265
2016-11-20,PALOMBIA,484
2016-11-20,MALERIA,77
2015-04-13,MALERIA,27
2015-04-14,NEVORUSS,217
2015-04-14,ANNEXIA,15
2015-04-14,MONICA,28
2016-11-27,FAKEISTAN,10325
2014-07-16,DELTORA,5
2014-07-23,PALOMBIA,4
2015-04-14,CATAN,30
2015-04-15,ANNESIA,214
2015-04-15,NADIA,30
2015-04-15,NUMBANI,15
2015-04-15,SWINA,42
2015-04-15,NEONIA,10
2015-04-15,MALAGUAY,38
2015-04-15,PALOMBIA,58
2015-04-16,SUYA,56
2015-04-16,MALADIA,37
2015-04-16,IRAMBIA,45
2015-04-16,MALERIA,21
2015-04-16,TOELAND,10
2015-04-17,SUYA,63
2015-04-17,SWINA,35
2015-04-17,SAINT REPUBLIC,58
2015-04-17,MALERIA,17
2015-04-17,SPOTLAND,55
2015-04-17,MALAGUAY,37
2015-04-18,MANIA,81
2015-04-18,BOMBIA,38
2015-04-18,COMBIA,49
2015-04-18,NEONIA,10
2016-11-21,NUMBANI,132
2016-11-21,PANADA,163
2015-04-18,PANADA,43
2015-04-19,MALERIA,19
2015-04-19,NEONIA,8
2015-04-19,PANADA,40
2015-04-19,NUMBANI,21
2015-04-20,FAKEISTAN,2408
2015-04-20,TAILAND,231
2015-04-20,MALADIA,31
2015-04-21,FAKEISTAN,2361
2015-04-21,ANANA,307
2015-04-21,DELTORA,53
2015-04-21,BOMBIA,26
2015-04-21,COMBIA,33
2014-08-29,CATAN,1
2014-09-04,MONICA,3
2015-04-21,MONICA,25
2015-04-22,NADIA,35
2015-04-22,SODOR,33
2016-11-22,NEVORUSS,808
2016-11-22,MONDOR,322
2016-11-22,COMBIA,185
2016-11-22,BOMBIA,270
2014-09-17,MALADIA,5
2015-04-23,MONICA,13
2015-04-23,ANNEXIA,8
2015-04-23,MANIA,59
2015-04-23,DELTORA,40
2015-04-23,PANADA,28
2015-04-24,NEVORUSS,134
2015-04-24,CATAN,21
2015-04-24,BOMBIA,31
2015-04-24,FINESIA,7
2015-04-25,SODOR,24
2016-11-22,ANNEXIA,37
2016-11-22,PANADA,122
2016-11-22,MONICA,87
2014-09-23,COSIA,8
2014-09-25,NEONIA,4
2014-09-27,COSIA,7
2015-04-25,TAILAND,217
2015-04-25,SPOTLAND,62
2015-04-25,MALAGUAY,37
2015-04-25,ISLANDIA,100
2015-04-25,SWINA,36
2015-04-25,TOELAND,13
2016-11-23,ANNESIA,1192
2015-04-26,NEVORUSS,206
2015-04-26,CATAN,33
2015-04-26,MONICA,11
2015-04-26,ANNEXIA,15
2015-04-27,ISLANDIA,157
2015-04-27,TASIA,57
2015-04-27,TAILAND,330
2015-04-27,SPOTLAND,90
2015-04-27,SUYA,98
2015-04-27,SODOR,21
2015-04-27,NUMBANI,35
2016-11-23,NEONIA,141
2014-10-11,MALERIA,9
2015-04-27,NADIA,45
2015-04-27,IRAMBIA,69
2016-11-24,DELTORA,205
2016-11-24,COMBIA,174
2016-11-24,MONDOR,316
2016-11-24,MONICA,93
2016-11-24,ANNEXIA,39
2016-11-25,ANNESIA,1202
2016-11-25,PALOMBIA,393
2016-11-25,PANADA,128
2016-11-25,MALAGUAY,246
2016-11-25,NADIA,143
2016-11-25,MANIA,209
2014-10-26,SWINA,11
2014-10-29,MONICA,9
2014-10-30,SWINA,7
2016-11-26,NUMBANI,89
2016-11-27,ANANA,1464
2016-11-27,IRAMBIA,274
2016-11-27,MALADIA,203
2016-11-27,TAILAND,2576
2016-11-27,ANNEXIA,54
2016-11-27,SODOR,212
2016-11-27,FINESIA,77
2016-11-28,NEVORUSS,1172
2016-11-28,ANNEXIA,61
2016-11-28,CATAN,414
2016-11-28,COMBIA,240
2016-11-28,DELTORA,345
2016-11-28,BOMBIA,379
2016-11-29,MONICA,88
2016-11-29,COSIA,133
2016-11-29,COMBIA,203
2016-11-29,MANIA,276
2016-11-29,ANNEXIA,37
2016-11-30,PANADA,102
2016-11-30,MANIA,183
2016-11-30,COMBIA,153
2016-12-01,MALAGUAY,229
2016-12-01,SWINA,201
2016-12-01,SAINT REPUBLIC,164
2016-12-01,SODOR,149
2016-12-01,PALOMBIA,441
2016-12-01,TASIA,98
2016-12-01,NADIA,156
2016-12-05,FAKEISTAN,9081
2016-12-01,NUMBANI,88
2014-11-05,MALISTAN,9
2014-11-09,TASIA,10
2014-11-18,SPOTLAND,17
2014-11-24,ANNEXIA,10
2014-12-07,ANNEXIA,8
2014-12-11,NUMBANI,9
2014-12-12,NEONIA,5
2014-12-24,NADIA,6
2014-12-30,FINESIA,1
2014-12-31,TASIA,9
2015-01-02,BOMBIA,7
2015-01-02,MONICA,6
2015-01-10,ANNEXIA,4
2015-01-11,BOMBIA,12
2015-01-12,MALERIA,11
2015-01-14,NUMBANI,7
2015-02-06,NUMBANI,8
2015-02-12,TASIA,19
2015-02-25,NEONIA,9
2015-02-26,SPOTLAND,32
2015-02-26,TOELAND,5
2015-02-27,FINESIA,3
2015-03-07,NEONIA,12
2015-03-24,MALERIA,26
2015-03-24,TOELAND,15
2015-04-03,NEONIA,8
2015-04-17,TOELAND,12
2015-04-20,FINESIA,6
2013-11-13,PALOMBIA,6
2013-11-28,NUMBANI,2
2013-12-01,NEONIA,1
